Date,symbol,Open,High,Low,Close,Volume,daily_return,MA20,MA50,signal
2025-04-15,AAPL,200.98401841430368,202.62685207462167,198.93296032454865,201.26280212402344,51343900,0.001387093918806434,207.2024238586426,,HOLD
2025-04-16,AAPL,197.4992192732065,199.8290612192316,191.5352073519423,193.42697143554688,59732400,-0.02061905790131945,206.15847473144532,,HOLD
2025-04-17,AAPL,196.34424488667963,197.9671763411939,193.5763099497932,196.1251983642578,52164700,-0.0011156248687005984,205.30618896484376,,HOLD
2025-04-21,AAPL,192.43131586910096,192.9590147372882,188.9863237329868,192.32179260253903,46742500,-0.0005691551090178273,204.0561378479004,,HOLD
2025-04-22,AAPL,195.26894368988752,200.715208155226,195.1196006832811,198.8732452392578,52976400,0.018458140251398043,203.0111930847168,,HOLD
2025-04-23,AAPL,205.1060615575032,207.0973825434984,201.9199510184256,203.71214294433597,52929200,-0.006796086876137727,202.0578483581543,,HOLD
2025-04-24,AAPL,204.00088023313933,207.92378505310097,202.0593452871763,207.4657745361328,47311000,0.016984702708310293,201.40270385742187,,HOLD
2025-04-25,AAPL,205.4744504992001,208.8397878176709,205.30519003897632,208.371826171875,38222300,0.014100904835787314,200.6773651123047,,HOLD
2025-04-28,AAPL,209.08871177088437,210.5822025692478,206.55974070372147,209.2281036376953,38743100,0.0006666637602305493,200.29104919433593,,HOLD
2025-04-29,AAPL,207.7844034400983,211.31900144522857,207.46578477039023,210.29347229003903,36827600,0.012075347371604242,199.74741973876954,,HOLD
2025-04-30,AAPL,208.39173986928208,212.65316547487808,205.7731479657814,211.57785034179688,52286500,0.015289043963610796,199.21523818969726,,HOLD
2025-05-01,AAPL,208.17271138967985,213.62892699621813,207.99348458901505,212.39431762695312,57365700,0.020279345016412,198.68903198242188,,HOLD
2025-05-02,AAPL,205.19567188008236,206.0917754590827,201.2827333487594,204.4588928222656,101010600,-0.0035906169514498326,198.79656448364258,,HOLD
2025-05-05,AAPL,202.2186538992821,203.21431440062256,197.34987465543003,198.02691650390625,69018500,-0.020728737505411314,199.31978378295898,,HOLD
2025-05-06,AAPL,197.3498735756035,199.7792724238197,196.1650351546796,197.6485595703125,51216500,0.0015134846012179732,200.16858367919923,,HOLD
2025-05-07,AAPL,198.30568786560423,198.5745204381265,192.4113798882551,195.3983612060547,68536700,-0.014660833437717095,201.35491333007812,,HOLD
2025-05-08,AAPL,196.86199326420865,199.1818840286168,193.83517686729027,196.63299560546875,50478900,-0.0011632395615976602,201.2872085571289,,HOLD
2025-05-09,AAPL,198.13644922219603,199.66975978270045,196.68277813613463,197.66848754882807,36453900,-0.002361815179412954,201.690950012207,,HOLD
2025-05-12,AAPL,210.32994399020487,210.62903686932515,206.12274573806783,210.1504821777344,63775800,-0.0008532394820531199,202.33396835327147,,HOLD
2025-05-13,AAPL,209.79158118866215,212.75257189298435,208.36592688565327,212.28399658203125,51909300,0.011880435712659565,202.86610946655273,,HOLD
2025-05-14,AAPL,211.78550901932945,213.29093762104836,209.94113079478424,211.68582153320312,49325800,-0.0004707002220686854,203.38726043701172,,HOLD
2025-05-15,AAPL,210.310003869238,212.3139155435744,208.90427796298636,210.80848693847656,45029500,0.002370229946591177,204.2563362121582,,HOLD
2025-05-16,AAPL,211.71573318604425,211.92510277199543,209.1335944967917,210.6190643310547,54737900,-0.005179911943652608,204.98102951049805,207.59677429199218,SELL
2025-05-19,AAPL,207.2792203104568,208.84444913775627,203.6402850091008,208.1465759277344,46140500,0.004184479350986125,205.77226867675782,206.99905456542967,SELL
2025-05-20,AAPL,207.03996203611737,207.83753801206535,204.40797196423648,206.232421875,42496600,-0.0039004072120941593,206.1402275085449,206.5938461303711,SELL
2025-05-21,AAPL,204.5475404614086,206.41186226922272,200.10108001028595,201.4768829345703,59211800,-0.015011950375505108,206.02846450805663,206.2257507324219,SELL
2025-05-22,AAPL,200.1010778345708,202.1348820380274,199.09413231135568,200.7490997314453,46742400,0.003238472795285305,205.69263076782227,205.9199645996094,SELL
2025-05-23,AAPL,193.0824298832746,197.10020219746903,192.8730755135501,194.67758178710935,78432900,0.008261507299235154,205.00791854858397,205.63811462402344,SELL
2025-05-27,AAPL,197.6983910952664,200.1309909415137,196.83102019804124,199.60260009765625,56288500,0.009631889221962625,204.52664337158203,205.37889556884767,SELL
2025-05-28,AAPL,199.98143310081724,202.11494001836,199.2935240345892,199.81195068359372,45339700,-0.0008474907624953283,204.00256729125974,205.1137075805664,SELL
2025-05-29,AAPL,202.9623758748587,203.19167383577107,197.90775006205251,199.3433837890625,51396800,-0.017830852000015922,203.390843963623,204.86523468017577,SELL
2025-05-30,AAPL,198.7651407343476,201.3472946799051,196.18300200128655,200.24066162109372,70819900,0.0074234389455552436,202.78316116333005,204.5839288330078,SELL
2025-06-02,AAPL,199.6723835925692,201.51677709467236,199.51286535414476,201.08807373046875,35423300,0.007090064797284489,202.6146202087402,204.34227203369142,SELL
2025-06-03,AAPL,200.7391319516516,203.1517881077627,200.35031577799097,202.6533050537109,46381600,0.009535625084402352,202.84593963623044,204.0488818359375,SELL
2025-06-04,AAPL,202.29440469878628,205.6143037964219,201.48686455307688,202.2046813964844,43604000,-0.00044352834392762325,203.07374572753903,203.6975326538086,SELL
2025-06-05,AAPL,202.88261988754903,204.12882762641604,199.54277706238676,200.02133178710935,55126100,-0.014103170109029521,203.30489425659178,203.24237854003906,BUY
2025-06-06,AAPL,202.3841235560851,205.07592905349443,201.4370087789868,203.30133056640625,46607700,0.004532010684459572,203.63831100463864,202.89703186035158,BUY
2025-06-09,AAPL,203.76991971327612,205.37503589356555,199.4131823149893,200.83883666992188,72862600,-0.014384277362814713,203.79682846069335,202.45623657226562,BUY
2025-06-10,AAPL,199.9914028593682,203.7300256804245,199.96149509379936,202.05511474609372,54672600,0.010319003003227563,203.39206008911134,202.1582504272461,BUY
2025-06-11,AAPL,202.88260699920767,203.8795731269679,197.80805305990708,198.1769256591797,60989900,-0.023194109192644377,202.68670654296875,201.69846771240233,BUY
2025-06-12,AAPL,198.476026276637,199.07419684911244,196.7612432530472,198.5956573486328,43904600,0.0006027482222416312,202.03219833374024,201.22595123291015,BUY
2025-06-13,AAPL,199.12403626091725,199.76209396079904,195.1062640673262,195.8539886474609,51447300,-0.016422164168927934,201.28447341918945,200.68466217041015,BUY
2025-06-16,AAPL,196.701426450214,198.08720880439395,195.9636660151664,197.81802368164065,43020700,0.005676609730683718,200.64442138671876,200.59485778808593,BUY
2025-06-17,AAPL,196.60172782081943,197.7881200100286,194.6177748569289,195.0464630126953,38856200,-0.007910738249165196,199.98941574096676,200.74453643798827,SELL
2025-06-18,AAPL,195.34553910938877,196.97059871241268,194.4781834746436,195.9835968017578,45394700,0.0032663028563541894,199.47697448730466,201.05075714111328,SELL
2025-06-20,AAPL,197.63857663438117,201.08807102199276,196.2627584683704,200.39019775390625,96813500,0.013922490064353215,199.42264022827146,201.62512573242188,SELL
2025-06-23,AAPL,201.01828233775663,201.686247808318,198.3563846401482,200.888671875,55814300,-0.0006447695266784522,199.4296188354492,201.68315734863282,SELL
2025-06-24,AAPL,201.9753521214132,202.82277936444737,199.5926038267289,199.6923065185547,54064000,-0.011303585209179966,199.68035507202148,201.8851303100586,SELL
2025-06-25,AAPL,200.8388346981885,203.05210084338043,200.01135094007645,200.9485015869141,39525700,0.0005460442393544115,199.74765014648438,201.95829803466796,SELL
2025-06-26,AAPL,200.81888589983927,202.025221644493,198.854876564116,200.39019775390625,50799100,-0.0021347003495818433,199.7765625,201.93327850341797,SELL
2025-06-27,AAPL,201.2774955925489,202.60346239871808,199.39323017588663,200.46995544433597,73188600,-0.004012073708665603,199.83289108276367,201.91742156982423,SELL
2025-06-30,AAPL,201.39711462840117,206.7607970676305,198.65545787730727,204.5475311279297,91912800,0.01564280851461734,200.04823455810546,202.13983276367188,SELL
2025-07-01,AAPL,206.04297877714563,209.5523036527052,205.5145879695679,207.1894989013672,78788900,0.00556447072851543,200.3533058166504,202.36111877441405,SELL
2025-07-02,AAPL,208.2761972389462,212.69274987948137,207.5085290616707,211.7954864501953,67941800,0.01689722233218801,200.8104148864746,202.75059265136719,SELL
2025-07-03,AAPL,211.5063683517463,213.9987837940836,211.1674035025876,212.90213012695312,34955800,0.006599147751833222,201.34528732299805,203.03117034912108,SELL
2025-07-07,AAPL,212.0347473083985,215.57398008038285,208.16652910348648,209.3130340576172,50229000,-0.012836166172437068,201.80987243652345,203.14318817138673,SELL
2025-07-08,AAPL,209.46258702266437,210.78853856973336,207.81758380403343,209.3728485107422,42848900,-0.0004284226276288097,202.11344833374022,203.1813296508789,SELL
2025-07-09,AAPL,208.8943192909964,210.6888614301138,206.59132988433592,210.4994354248047,48749400,0.007683866843560753,202.5964782714844,203.2238818359375,SELL
2025-07-10,AAPL,209.87131932773667,212.83230973607436,209.3927798795442,211.76556396484372,44443600,0.009025743218152563,203.08200073242188,203.27463104248048,SELL
2025-07-11,AAPL,209.931172276849,211.48643705736623,209.2233196075129,210.51937866210935,39765800,0.0028019011130212042,203.69912338256836,203.27914916992188,BUY
2025-07-14,AAPL,209.293099043616,210.27013683517245,206.91035052542597,207.9870758056641,38840100,-0.006240163884618738,204.16869430541993,203.20733367919922,BUY
2025-07-15,AAPL,208.5852528191871,211.24715053377864,208.28615994072268,208.4755859375,42296300,-0.0005257652696193705,204.79977416992188,203.12895904541017,BUY
2025-07-16,AAPL,209.6619898172476,211.7556096589697,208.0070223143888,209.5224151611328,47490500,-0.0006657127323671554,205.38499374389647,203.2302294921875,BUY
2025-07-17,AAPL,209.93117746335784,211.1574416148312,208.9541396463333,209.38284301757807,48068100,-0.002611972420701928,206.10181274414063,203.45734802246093,BUY
2025-07-18,AAPL,210.23024956462243,211.1474566075158,209.06380098140497,210.539306640625,48974600,0.0014700885179112792,206.829598236084,203.7151629638672,BUY
2025-07-21,AAPL,211.4565208835752,215.12534891613052,210.98794558852117,211.8353576660156,51377400,0.0017915587604365431,207.40185623168946,204.04390289306642,BUY
2025-07-22,AAPL,212.4933703299684,214.29787667610697,211.5861274580158,213.74954223632807,46404100,0.005911581638566103,208.04489974975587,204.3862338256836,BUY
2025-07-23,AAPL,214.3477172095632,214.4972560435483,211.76557859278188,213.5002899169922,46989300,-0.003953516760537743,208.73529891967775,204.70286987304686,BUY
2025-07-24,AAPL,213.251055366678,215.03563331063384,212.8821827557749,213.11148071289065,46022600,-0.0006545086191829406,209.34344787597655,204.76208984375,BUY
2025-07-25,AAPL,214.0486138925591,214.5869840936473,212.75255494873,213.23110961914065,40268800,-0.003819245817815916,209.9854934692383,204.7810321044922,BUY
2025-07-28,AAPL,213.38067592321025,214.1981955143971,212.41361748607304,213.40061950683597,37858000,9.346480668612728e-05,210.63202667236328,204.81532806396484,BUY
2025-07-29,AAPL,213.53020352524888,214.1582970701604,210.18041185237743,210.6290435791016,51411700,-0.01358664909343488,210.93610229492188,204.81173919677735,BUY
2025-07-30,AAPL,211.2571158132724,211.74563469104575,207.0898047125579,208.415771484375,45512500,-0.013449697625375309,210.99741592407227,204.76767333984375,BUY
2025-07-31,AAPL,207.85748415888983,209.20337937318877,206.5315173151756,206.94027709960935,80698400,-0.004412672764668685,210.75465545654296,204.74354736328124,BUY
2025-08-01,AAPL,210.23025491744008,212.93203997684435,200.8886866162373,201.7660217285156,104434500,-0.04026172727730595,210.1978500366211,204.65421936035156,BUY
2025-08-04,AAPL,203.8895472057539,207.24933356384108,201.06813110178,202.7330780029297,75109300,-0.005672037721762991,209.8688522338867,204.67934326171874,BUY
2025-08-05,AAPL,202.7829065525681,204.7170232958933,201.5466782764192,202.3043670654297,44155100,-0.0023598610714970023,209.5154281616211,204.71044860839845,BUY
2025-08-06,AAPL,205.0061502968161,214.72657006985975,204.96626313259569,212.60302734375,108483100,0.03705682505590613,209.62060775756837,205.06895751953124,BUY
2025-08-07,AAPL,218.2159523061407,220.1799768073744,215.92292715514495,219.36245727539065,90224800,0.005253992465415568,210.0004524230957,205.46415466308594,BUY
2025-08-08,AAPL,220.16004899168945,230.29919347638383,218.5848405614596,228.6542053222656,113854000,0.038581733468349574,210.9071937561035,206.0409997558594,BUY
2025-08-11,AAPL,227.4864157407103,229.12329528601256,224.3324234952035,226.7478179931641,61806100,-0.003246777374118305,211.84523086547853,206.5890884399414,BUY
2025-08-12,AAPL,227.57622481823225,230.36092560837628,226.63802588155735,229.21310424804688,55626200,0.007192664484710657,212.88210678100586,207.16853729248047,BUY
2025-08-13,AAPL,230.6304284784954,234.552944884794,229.99163136972763,232.88612365722656,69878500,0.009780561886878255,214.05029220581054,207.80449829101562,BUY
2025-08-14,AAPL,233.61473725595164,234.6727183450988,230.41085227691244,232.3371734619141,51916300,-0.005468678085312017,215.19800872802733,208.39817565917969,BUY
2025-08-15,AAPL,233.5548328767578,233.834298979768,228.9036945156081,231.1494140625,56038700,-0.010299160949185347,216.2285140991211,208.9770703125,BUY
2025-08-18,AAPL,231.2592012143754,232.67649791960372,229.6722297518056,230.45074462890625,37476200,-0.003495889379639049,217.15928344726564,209.58565856933595,BUY
2025-08-19,AAPL,230.8400151681398,232.42698672077373,228.9136940815642,230.1213836669922,39402600,-0.0031131149451023897,217.97787551879884,210.12205963134767,BUY
2025-08-20,AAPL,229.54248102593337,230.0315543310328,225.3404986724704,225.5800323486328,42263900,-0.017262376269484014,218.58186264038085,210.61688354492188,BUY
2025-08-21,AAPL,225.8395414786139,226.0890658711696,223.3542730460458,224.47213745117188,30621200,-0.006054759137790414,219.14989547729493,211.06522399902343,BUY
2025-08-22,AAPL,225.7397343895232,228.65417758009715,224.98118568943212,227.3267059326172,42477800,0.007030093959247822,219.85467529296875,211.6482196044922,BUY
2025-08-25,AAPL,226.0491451945495,228.86378779922748,225.79962078901823,226.7278594970703,30983100,0.0030025077154645554,220.52103729248046,212.21086364746094,BUY
2025-08-26,AAPL,226.438403395408,229.0534295301293,224.2625578823749,228.87376403808597,54575100,0.010755068955442763,221.4332733154297,212.87125915527344,BUY
2025-08-27,AAPL,228.17510050695543,230.46073738560716,227.82576024347395,230.0515289306641,31259500,0.008223633602175014,222.51506118774415,213.5159292602539,BUY
2025-08-28,AAPL,230.3809040856524,232.9659733126178,228.90370861616245,232.1175842285156,38074700,0.007538299017255067,223.77392654418946,214.25735168457032,BUY
2025-08-29,AAPL,232.0676707602769,232.9360260407387,230.92984008944924,231.6983795166016,39418400,-0.0015913084423413452,225.27054443359376,214.9716473388672,BUY
2025-09-02,AAPL,228.8138823959992,230.4108447009183,226.53822101083423,229.28298950195312,44075600,0.0020501689016493275,226.59804000854493,215.54950317382813,BUY
2025-09-03,AAPL,236.75874463665696,238.395624134605,233.9141603097862,238.01634216308597,66427800,0.005311725775362545,228.38363876342774,216.29205657958985,BUY
2025-09-04,AAPL,237.9963808412042,239.4436193831587,236.28964239378743,239.3238525390625,47549400,0.005577696993400984,229.71968002319335,217.0846875,BUY
2025-09-05,AAPL,239.5434165987409,240.8609127003189,238.0362947520209,239.2340087890625,54870400,-0.0012916564941405978,230.71325759887696,217.85039764404297,BUY
2025-09-08,AAPL,238.84475646782596,239.69313028194867,235.89038089866293,237.42745971679688,48999500,-0.005933966363712089,231.15192031860352,218.5911428833008,BUY
2025-09-09,AAPL,236.54912730927947,238.3257397896772,232.9160527142261,233.9041748046875,66313900,-0.01118140884592565,231.50973815917968,219.2598272705078,BUY
2025-09-10,AAPL,231.7482872752143,231.9778454619465,225.5201526853384,226.35855102539065,83440800,-0.023256854724553036,231.36701049804688,219.69604766845703,BUY
2025-09-11,AAPL,226.44839058875493,230.0115911363252,226.21881717306923,229.59239196777344,50208600,0.013883964336616624,231.20232391357422,220.14410552978515,BUY
2025-09-12,AAPL,228.78394562468256,234.0638755168574,228.5843291396984,233.62472534179688,55824200,0.021158738668908,231.26670150756837,220.58069030761717,BUY
2025-09-15,AAPL,236.549127145038,237.7368657054393,234.58287368836287,236.24969482421875,42699500,-0.0012658356614254403,231.5217155456543,221.0476416015625,BUY
2025-09-16,AAPL,236.72878926810645,240.76111223381088,235.87043992435724,237.6969451904297,63421100,0.004089726160119681,231.88402557373047,221.61531982421874,BUY
2025-09-17,AAPL,238.5153883976145,239.6432435766681,237.27774187166392,238.5353546142578,46508000,8.371039192675144e-05,232.30472412109376,222.19856994628907,BUY
2025-09-18,AAPL,239.5134800259323,240.74113579799257,236.199788714976,237.42745971679688,44249600,-0.008709406706084208,232.89709548950196,222.7371304321289,BUY
2025-09-19,AAPL,240.77107799962133,245.83144010441063,239.7530294205925,245.032958984375,163741300,0.017700967326151926,233.9251365661621,223.40247833251954,BUY
2025-09-22,AAPL,247.82763635806887,256.15178189089505,247.64797087115,255.5928192138672,105517400,0.03133299808653682,235.33844223022462,224.3039471435547,BUY
2025-09-23,AAPL,255.3932223520852,256.8504363399061,253.0975947938589,253.9459686279297,60275200,-0.005666766372368007,236.69934768676757,225.223125,BUY
2025-09-24,AAPL,254.73446948849343,255.2534845023776,250.5624136207024,251.8300018310547,42303700,-0.011401942042908099,237.847159576416,226.0902133178711,BUY
2025-09-25,AAPL,252.72829161839877,256.6807646844572,251.2311452680336,256.3813171386719,55202100,0.014454359252302885,239.1636489868164,227.02739135742186,BUY
2025-09-26,AAPL,253.61660096533103,257.10994249251326,253.2972024297037,254.97401428222656,46076300,0.005352225807493917,240.30647048950195,227.93921478271486,BUY
2025-09-29,AAPL,254.0757261912774,254.5148915782133,252.52867184357527,253.9459686279297,40127700,-0.0005107042899880302,241.41884994506836,228.80734802246093,BUY
2025-09-30,AAPL,254.3751575512532,255.4331385813304,252.6284867333586,254.1455993652344,37704300,-0.0009024394843767462,242.66198043823243,229.65355285644532,BUY
2025-10-01,AAPL,254.55481135314997,258.29769267334166,254.44502000530687,254.9640350341797,48713900,0.0016076053674035232,243.5093650817871,230.47784271240235,BUY
2025-10-02,AAPL,256.09186667190835,257.68882891050583,253.66649683440303,256.6408386230469,42630200,0.0021436524254862047,244.37521438598634,231.34065368652344,BUY
2025-10-03,AAPL,254.18552630266564,258.7468246365968,253.46689477740225,257.5291442871094,49155600,0.013154242230387272,245.28997116088868,232.2290069580078,BUY
2025-10-06,AAPL,257.49920544747016,258.5771679771474,254.56481112131075,256.2016906738281,44664100,-0.005038907873083626,246.22868270874022,233.08841857910156,BUY
2025-10-07,AAPL,256.3214394907812,256.91031341337026,254.94405994391948,255.99208068847656,31955800,-0.001284944415726376,247.33307800292968,233.94024780273438,BUY
2025-10-08,AAPL,256.03198246417537,258.0281776413904,255.6227587977037,257.5690612792969,36496900,0.006003464099789079,248.893603515625,234.8790481567383,BUY
2025-10-09,AAPL,257.3195337882977,257.50917476461467,252.6584199331141,253.55670166015625,38322000,-0.014623188814096029,250.09181900024413,235.7818667602539,BUY
2025-10-10,AAPL,254.4550078501572,255.8922708493858,243.53581752909895,244.80340576171875,61999100,-0.037930485903905055,250.65075302124023,236.5391293334961,BUY
2025-10-13,AAPL,248.9055871417832,249.2149949644775,245.09284695690997,247.18885803222656,38142900,-0.006897109579861476,251.1977111816406,237.4475860595703,BUY
2025-10-14,AAPL,246.1308726626428,248.37659224814223,244.2344780970313,247.29864501953125,35478000,0.004744518004813888,251.67779617309571,238.33889739990235,BUY
2025-10-15,AAPL,249.01537013681212,251.3409393203658,246.99920876557604,248.8656463623047,33893600,-0.0006012631847792195,252.19431076049804,239.27012298583983,BUY
2025-10-16,AAPL,247.7777291727393,248.56621957555785,244.66366953460536,246.979248046875,39777000,-0.0032225701984201923,252.67190017700196,239.95764739990236,BUY
2025-10-17,AAPL,247.5481624372989,252.89796599708643,246.79958926324147,251.81002807617188,49147000,0.01721630892716662,253.0107536315918,240.60659881591798,BUY
2025-10-20,AAPL,255.4032084113237,263.87706298772724,255.143708503654,261.7411193847656,90483000,0.02481531462688125,253.31816864013672,241.26833709716797,BUY
2025-10-21,AAPL,261.38182000576944,264.7853366806196,261.3318968470685,262.2701110839844,46695900,0.0033984424708471566,253.73437576293946,241.97878295898437,BUY
2025-10-22,AAPL,262.15033525743416,262.349966966352,254.94406918261987,257.9583435058594,45015300,-0.0159907930213334,254.0407928466797,242.55368774414063,BUY
2025-10-23,AAPL,259.4454820834593,260.12418111371363,257.51916110368444,259.0861511230469,32754900,-0.0013849960212328181,254.17603454589843,243.07768829345704,BUY
2025-10-24,AAPL,260.69310343226954,263.6275126875418,258.68691759501684,262.32000732421875,38253700,0.006240686349310719,254.54333419799804,243.67734497070313,BUY
2025-10-27,AAPL,264.37609822840903,268.60802232244004,264.1465248140549,268.2986145019531,44888200,0.014836879354181303,255.2609664916992,244.42032897949218,BUY
2025-10-28,AAPL,268.4782600095115,269.3765722048576,267.63986169210665,268.4882507324219,41534800,3.7212409340137946e-05,255.97809906005858,245.1810791015625,BUY
2025-10-29,AAPL,268.76770579477784,270.8936584399069,266.6018207191691,269.1869201660156,51086700,0.001559764667403471,256.6892433166504,245.96238983154296,BUY
2025-10-30,AAPL,271.4725408872279,273.6184749716116,267.969239224885,270.8836669921875,69886500,-0.002169184010713795,257.4013847351074,246.86846252441407,BUY
2025-10-31,AAPL,276.4630533049319,276.79244258078194,268.647962249571,269.85565185546875,86167100,-0.02389976298994053,258.01771011352537,247.7761328125,BUY
2025-11-03,AAPL,269.90556627002525,270.33474092754267,265.74348587775046,268.53814697265625,50194600,-0.0050662878734444895,258.6345329284668,248.6003616333008,BUY
2025-11-04,AAPL,267.8195068636227,270.9734988318123,267.11086611942017,269.5262756347656,49274800,0.006372832177650364,259.3112426757813,249.45632995605467,BUY
2025-11-05,AAPL,268.0989800730272,271.18312844251227,266.4221834255846,269.6260986328125,43683100,0.005696099848531135,259.91409454345705,250.2713766479492,BUY
2025-11-06,AAPL,267.38037702601645,272.8798740142925,267.38037702601645,269.2567749023437,51204000,0.007017709740698998,260.69909820556643,251.0554815673828,BUY
2025-11-07,AAPL,269.28671541495146,271.7719991063764,266.26248096015127,267.9592590332031,48227400,-0.0049295279186083105,261.8568908691406,251.77231506347655,BUY
2025-11-10,AAPL,268.7085692371889,273.4741297822401,267.2099714283653,269.1781311035156,41312400,0.0017474763371325395,262.95635452270506,252.52191009521485,BUY
2025-11-11,AAPL,269.55775905965567,275.65206242273547,269.5477586519058,274.99267578125,46208300,0.020162345690043874,264.341056060791,253.43610382080078,BUY
2025-11-12,AAPL,274.74292397164845,275.4722525277038,271.4460210796085,273.21435546875,48398000,-0.005563631924715882,265.5584915161133,254.14006408691407,BUY
2025-11-13,AAPL,273.85374352181776,276.4413491841305,271.83564282199285,272.6948547363281,49602800,-0.004231779966145721,266.8442718505859,254.80748413085936,BUY
2025-11-14,AAPL,270.7965900477885,275.702003472256,269.3479639093673,272.15533447265625,47431300,0.005017583214869656,267.86153717041014,255.46591064453125,BUY
2025-11-17,AAPL,268.5687054184609,270.2371271729127,265.48159771217263,267.2099609375,45018300,-0.0050592062796141575,268.1349792480469,256.06156066894533,BUY
2025-11-18,AAPL,269.7376065335732,270.4569347049811,265.0719890725528,267.19000244140625,45677300,-0.009444749380357118,268.38097381591797,256.7272772216797,BUY
2025-11-19,AAPL,265.2817633125939,271.9555110777923,265.2517925781922,268.3089294433594,40424500,0.01141113543940981,268.898503112793,257.56628479003905,BUY
2025-11-20,AAPL,270.5768036466949,275.17250947675234,265.67142054546326,266.0010986328125,45823600,-0.016910928624380907,269.24425048828124,258.29445892333985,BUY
2025-11-21,AAPL,265.70137680880595,273.0744516711978,265.4216397990326,271.2361755371094,59030800,0.020830899691897994,269.69005889892577,259.04668792724607,BUY
2025-11-24,AAPL,270.64675212306133,276.7410558404627,270.64675212306133,275.6620788574219,65585800,0.018530895697134047,270.05823211669923,259.83493560791015,BUY
2025-11-25,AAPL,275.012667049666,280.1179060838009,274.9926967216935,276.7110900878906,46914200,0.0061757993057021815,270.46937408447263,260.6152185058594,BUY
2025-11-26,AAPL,276.70108254872224,279.26868736786383,276.3714044558947,277.29052734375,33431400,0.0021302583625561655,270.8745544433594,261.3903219604492,BUY
2025-11-28,AAPL,277.0008150112318,278.73917862681736,275.73198274965245,278.5893249511719,20135600,0.005734676050955557,271.2598373413086,262.2135592651367,BUY
